Gene	variable	value	Average	CircadianTime	Measurement	PathwayClass
NCU07807.7	CT12.0_protein		False	12.0	protein	GLYCOLYSIS-VARIANTS
NCU00629.7	CT12.0_protein		False	12.0	protein	GLYCOLYSIS-VARIANTS
NCU04797.7	CT12.0_protein		False	12.0	protein	GLYCOLYSIS-VARIANTS
Average	CT12.0_protein	1.2695839077776054	True	12.0	protein	GLYCOLYSIS-VARIANTS
NCU03254.7	CT14.1_RNA	1.7660444431189783	False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU00762.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU08227.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU07190.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU01162.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU03914.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU05121.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU02240.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU05882.7	CT14.1_RNA	0.021852399266194308	False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU01050.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU07898.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU07974.7	CT14.1_RNA	1.7660444431189783	False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU08760.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU03328.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU05404.7	CT14.1_RNA	1.7660444431189783	False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU01867.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU02916.7	CT14.1_RNA	0.06030737921409146	False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU00836.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU02344.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU04854.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU05057.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU07340.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU07760.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU09680.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU08755.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU04952.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU01132.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU00809.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU01813.7	CT14.1_RNA	1.7660444431189783	False	14.1	RNA	GLYCOLYSIS-VARIANTS
NCU08152.7	CT14.1_RNA		False	14.1	RNA	GLYCOLYSIS-VARIANTS
