Gene	variable	value	Average	CircadianTime	Measurement	PathwayClass
NCU03929.7	CT20.5_RNA	1.848048096156426	False	20.5	RNA	Fatty-Acid-and-Lipid-Degradation
NCU01654.7	CT20.5_RNA		False	20.5	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02287.7	CT20.5_RNA	0.021852399266194308	False	20.5	RNA	Fatty-Acid-and-Lipid-Degradation
NCU08924.7	CT20.5_RNA	0.8954715367323469	False	20.5	RNA	Fatty-Acid-and-Lipid-Degradation
NCU09885.7	CT20.5_RNA		False	20.5	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00299.7	CT20.5_RNA		False	20.5	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06448.7	CT20.5_RNA	1.4383711467890763	False	20.5	RNA	Fatty-Acid-and-Lipid-Degradation
NCU08828.7	CT20.5_RNA	0.8954715367323469	False	20.5	RNA	Fatty-Acid-and-Lipid-Degradation
Average	CT20.5_RNA	1.0264097448463418	True	20.5	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02299.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU06005.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU06870.7	CT20.5_protein	0.8954715367323469	False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU00447.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU00302.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU06465.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU06761.7	CT20.5_protein	0.021852399266194308	False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU02969.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU10359.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU04721.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU07937.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU03504.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU07761.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU02282.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU03492.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU02468.7	CT20.5_protein	0.2806601996613497	False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU00008.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU09646.7	CT20.5_protein	1.4383711467890763	False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU04796.7	CT20.5_protein	0.3843385246743412	False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU05558.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU04380.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU06063.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU03929.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU01654.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU02287.7	CT20.5_protein	1.848048096156426	False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU08924.7	CT20.5_protein	1.4383711467890763	False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU09885.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU00299.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU06448.7	CT20.5_protein		False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU08828.7	CT20.5_protein	1.848048096156426	False	20.5	protein	Fatty-Acid-and-Lipid-Degradation
Average	CT20.5_protein	1.0193951432781545	True	20.5	protein	Fatty-Acid-and-Lipid-Degradation
NCU02299.7	CT22.7_RNA	0.3843385246743412	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06005.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06870.7	CT22.7_RNA	0.8954715367323458	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00447.7	CT22.7_RNA	1.848048096156426	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00302.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06465.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06761.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02969.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU10359.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU04721.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU07937.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU03504.7	CT22.7_RNA	0.8954715367323469	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU07761.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02282.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU03492.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02468.7	CT22.7_RNA	0.06030737921409201	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00008.7	CT22.7_RNA	0.021852399266194644	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU09646.7	CT22.7_RNA	2.0	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU04796.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU05558.7	CT22.7_RNA	1.4383711467890776	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU04380.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06063.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU03929.7	CT22.7_RNA	2.0	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU01654.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02287.7	CT22.7_RNA	0.06030737921409191	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU08924.7	CT22.7_RNA	0.38433852467434215	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU09885.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00299.7	CT22.7_RNA		False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06448.7	CT22.7_RNA	1.8480480961564252	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU08828.7	CT22.7_RNA	0.38433852467434215	False	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
Average	CT22.7_RNA	0.9400687034064636	True	22.7	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02299.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU06005.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU06870.7	CT22.7_protein	0.38433852467434215	False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU00447.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU00302.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU06465.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU06761.7	CT22.7_protein	0.06030737921409191	False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU02969.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU10359.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU04721.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU07937.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU03504.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU07761.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU02282.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU03492.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU02468.7	CT22.7_protein	0.021852399266194644	False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU00008.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU09646.7	CT22.7_protein	1.8480480961564252	False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU04796.7	CT22.7_protein	0.8954715367323458	False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU05558.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU04380.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU06063.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU03929.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU01654.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU02287.7	CT22.7_protein	2.0	False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU08924.7	CT22.7_protein	1.8480480961564252	False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU09885.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU00299.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU06448.7	CT22.7_protein		False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU08828.7	CT22.7_protein	2.0	False	22.7	protein	Fatty-Acid-and-Lipid-Degradation
Average	CT22.7_protein	1.1322582540249782	True	22.7	protein	Fatty-Acid-and-Lipid-Degradation
NCU02299.7	CT0.8_RNA	0.8954715367323459	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06005.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06870.7	CT0.8_RNA	1.438371146789077	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00447.7	CT0.8_RNA	1.4383711467890774	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00302.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06465.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06761.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02969.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU10359.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU04721.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU07937.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU03504.7	CT0.8_RNA	0.3843385246743418	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU07761.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02282.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU03492.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02468.7	CT0.8_RNA	0.021852399266194308	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00008.7	CT0.8_RNA	0.06030737921409135	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU09646.7	CT0.8_RNA	1.8480480961564256	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU04796.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU05558.7	CT0.8_RNA	0.8954715367323467	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU04380.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06063.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU03929.7	CT0.8_RNA	1.8480480961564256	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU01654.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02287.7	CT0.8_RNA	0.38433852467434215	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU08924.7	CT0.8_RNA	0.06030737921409191	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU09885.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00299.7	CT0.8_RNA		False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06448.7	CT0.8_RNA	2.0	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU08828.7	CT0.8_RNA	0.06030737921409191	False	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
Average	CT0.8_RNA	0.8719410112009884	True	0.8	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02299.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU06005.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU06870.7	CT0.8_protein	0.06030737921409191	False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU00447.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU00302.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU06465.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU06761.7	CT0.8_protein	0.38433852467434215	False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU02969.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU10359.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU04721.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU07937.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU03504.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU07761.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU02282.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU03492.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU02468.7	CT0.8_protein	0.06030737921409135	False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU00008.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU09646.7	CT0.8_protein	2.0	False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU04796.7	CT0.8_protein	1.438371146789077	False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU05558.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU04380.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU06063.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU03929.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU01654.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU02287.7	CT0.8_protein	1.8480480961564256	False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU08924.7	CT0.8_protein	2.0	False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU09885.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU00299.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU06448.7	CT0.8_protein		False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU08828.7	CT0.8_protein	1.8480480961564256	False	0.8	protein	Fatty-Acid-and-Lipid-Degradation
Average	CT0.8_protein	1.2049275777755568	True	0.8	protein	Fatty-Acid-and-Lipid-Degradation
NCU02299.7	CT2.9_RNA	1.438371146789077	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06005.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06870.7	CT2.9_RNA	1.8480480961564256	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00447.7	CT2.9_RNA	0.8954715367323467	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00302.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06465.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06761.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02969.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU10359.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU04721.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU07937.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU03504.7	CT2.9_RNA	0.06030737921409191	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU07761.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02282.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU03492.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02468.7	CT2.9_RNA	0.2806601996613481	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00008.7	CT2.9_RNA	0.3843385246743407	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU09646.7	CT2.9_RNA	1.4383711467890774	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU04796.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU05558.7	CT2.9_RNA	0.3843385246743418	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU04380.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06063.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU03929.7	CT2.9_RNA	1.4383711467890774	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU01654.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02287.7	CT2.9_RNA	0.8954715367323469	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU08924.7	CT2.9_RNA	0.021852399266194308	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU09885.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00299.7	CT2.9_RNA		False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06448.7	CT2.9_RNA	1.8480480961564263	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU08828.7	CT2.9_RNA	0.021852399266194308	False	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
Average	CT2.9_RNA	0.8427309333000991	True	2.9	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02299.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU06005.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU06870.7	CT2.9_protein	0.021852399266194308	False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU00447.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU00302.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU06465.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU06761.7	CT2.9_protein	0.8954715367323469	False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU02969.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU10359.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU04721.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU07937.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU03504.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU07761.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU02282.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU03492.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU02468.7	CT2.9_protein	0.3843385246743407	False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU00008.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU09646.7	CT2.9_protein	1.8480480961564263	False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU04796.7	CT2.9_protein	1.8480480961564256	False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU05558.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU04380.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU06063.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU03929.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU01654.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU02287.7	CT2.9_protein	1.4383711467890774	False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU08924.7	CT2.9_protein	1.8480480961564263	False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU09885.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU00299.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU06448.7	CT2.9_protein		False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU08828.7	CT2.9_protein	1.4383711467890774	False	2.9	protein	Fatty-Acid-and-Lipid-Degradation
Average	CT2.9_protein	1.2153186303400392	True	2.9	protein	Fatty-Acid-and-Lipid-Degradation
NCU02299.7	CT5.1_RNA	1.8480480961564256	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06005.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06870.7	CT5.1_RNA	2.0	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00447.7	CT5.1_RNA	0.3843385246743418	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00302.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06465.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06761.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02969.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU10359.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU04721.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU07937.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU03504.7	CT5.1_RNA	0.021852399266194308	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU07761.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02282.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU03492.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02468.7	CT5.1_RNA	0.7580781044003315	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00008.7	CT5.1_RNA	0.8954715367323454	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU09646.7	CT5.1_RNA	0.8954715367323467	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU04796.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU05558.7	CT5.1_RNA	0.06030737921409191	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU04380.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06063.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU03929.7	CT5.1_RNA	0.8954715367323467	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU01654.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02287.7	CT5.1_RNA	1.4383711467890778	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU08924.7	CT5.1_RNA	0.2806601996613481	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU09885.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU00299.7	CT5.1_RNA		False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU06448.7	CT5.1_RNA	1.4383711467890783	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU08828.7	CT5.1_RNA	0.2806601996613481	False	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
Average	CT5.1_RNA	0.8613155236007136	True	5.1	RNA	Fatty-Acid-and-Lipid-Degradation
NCU02299.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU06005.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU06870.7	CT5.1_protein	0.2806601996613481	False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU00447.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU00302.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU06465.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU06761.7	CT5.1_protein	1.4383711467890778	False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU02969.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU10359.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU04721.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU07937.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU03504.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU07761.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU02282.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU03492.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU02468.7	CT5.1_protein	0.8954715367323454	False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
NCU00008.7	CT5.1_protein		False	5.1	protein	Fatty-Acid-and-Lipid-Degradation
