Gene	variable	value	Average	CircadianTime	Measurement	PathwayClass
NCU02505.7	CT18.4_protein		False	18.4	protein	Respiration
NCU00959.7	CT18.4_protein		False	18.4	protein	Respiration
NCU08336.7	CT18.4_protein		False	18.4	protein	Respiration
NCU07756.7	CT18.4_protein		False	18.4	protein	Respiration
NCU03031.7	CT18.4_protein		False	18.4	protein	Respiration
NCU06211.7	CT18.4_protein		False	18.4	protein	Respiration
NCU04899.7	CT18.4_protein	1.4383711467890776	False	18.4	protein	Respiration
NCU10008.7	CT18.4_protein		False	18.4	protein	Respiration
NCU06695.7	CT18.4_protein		False	18.4	protein	Respiration
NCU06741.7	CT18.4_protein		False	18.4	protein	Respiration
NCU05457.7	CT18.4_protein		False	18.4	protein	Respiration
NCU05689.7	CT18.4_protein		False	18.4	protein	Respiration
NCU05816.7	CT18.4_protein		False	18.4	protein	Respiration
NIL	CT18.4_protein		False	18.4	protein	Respiration
NIL	CT18.4_protein		False	18.4	protein	Respiration
NIL	CT18.4_protein		False	18.4	protein	Respiration
NCU08947.7	CT18.4_protein	0.8954715367323458	False	18.4	protein	Respiration
NCU08940.7	CT18.4_protein		False	18.4	protein	Respiration
NCU06606.7	CT18.4_protein		False	18.4	protein	Respiration
NCU03559.7	CT18.4_protein		False	18.4	protein	Respiration
NIL	CT18.4_protein		False	18.4	protein	Respiration
NIL	CT18.4_protein		False	18.4	protein	Respiration
NIL	CT18.4_protein		False	18.4	protein	Respiration
NIL	CT18.4_protein		False	18.4	protein	Respiration
NIL	CT18.4_protein		False	18.4	protein	Respiration
NIL	CT18.4_protein		False	18.4	protein	Respiration
NCU09477.7	CT18.4_protein		False	18.4	protein	Respiration
NCU00484.7	CT18.4_protein		False	18.4	protein	Respiration
NCU00418.7	CT18.4_protein		False	18.4	protein	Respiration
NCU00160.7	CT18.4_protein		False	18.4	protein	Respiration
NCU09002.7	CT18.4_protein		False	18.4	protein	Respiration
NCU03093.7	CT18.4_protein		False	18.4	protein	Respiration
NCU02534.7	CT18.4_protein		False	18.4	protein	Respiration
NCU00969.7	CT18.4_protein		False	18.4	protein	Respiration
NCU02472.7	CT18.4_protein	0.7580781044003333	False	18.4	protein	Respiration
NCU00670.7	CT18.4_protein		False	18.4	protein	Respiration
NCU01859.7	CT18.4_protein		False	18.4	protein	Respiration
NCU03156.7	CT18.4_protein	0.8954715367323469	False	18.4	protein	Respiration
NCU09299.7	CT18.4_protein		False	18.4	protein	Respiration
NCU09460.7	CT18.4_protein		False	18.4	protein	Respiration
NCU02280.7	CT18.4_protein	0.7580781044003333	False	18.4	protein	Respiration
NCU02373.7	CT18.4_protein		False	18.4	protein	Respiration
NCU01765.7	CT18.4_protein	0.8954715367323469	False	18.4	protein	Respiration
NCU05009.7	CT18.4_protein		False	18.4	protein	Respiration
NCU04781.7	CT18.4_protein		False	18.4	protein	Respiration
NCU04753.7	CT18.4_protein		False	18.4	protein	Respiration
NCU03953.7	CT18.4_protein		False	18.4	protein	Respiration
NCU04074.7	CT18.4_protein	1.4383711467890776	False	18.4	protein	Respiration
NCU04044.7	CT18.4_protein		False	18.4	protein	Respiration
NCU05299.7	CT18.4_protein		False	18.4	protein	Respiration
NCU05221.7	CT18.4_protein	0.7580781044003333	False	18.4	protein	Respiration
NCU01360.7	CT18.4_protein		False	18.4	protein	Respiration
NCU01467.7	CT18.4_protein		False	18.4	protein	Respiration
NCU08930.7	CT18.4_protein		False	18.4	protein	Respiration
NCU01169.7	CT18.4_protein	1.4383711467890776	False	18.4	protein	Respiration
NCU01142.7	CT18.4_protein		False	18.4	protein	Respiration
NCU08005.7	CT18.4_protein		False	18.4	protein	Respiration
Average	CT18.4_protein	1.0306402626405857	True	18.4	protein	Respiration
NCU07953.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU02505.7	CT20.5_RNA	1.848048096156426	False	20.5	RNA	Respiration
NCU00959.7	CT20.5_RNA	0.06030737921409146	False	20.5	RNA	Respiration
NCU08336.7	CT20.5_RNA	0.2806601996613497	False	20.5	RNA	Respiration
NCU07756.7	CT20.5_RNA	0.2806601996613497	False	20.5	RNA	Respiration
NCU03031.7	CT20.5_RNA	0.021852399266194308	False	20.5	RNA	Respiration
NCU06211.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU04899.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU10008.7	CT20.5_RNA	1.848048096156426	False	20.5	RNA	Respiration
NCU06695.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU06741.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU05457.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU05689.7	CT20.5_RNA	0.8954715367323458	False	20.5	RNA	Respiration
NCU05816.7	CT20.5_RNA	0.8954715367323458	False	20.5	RNA	Respiration
NIL	CT20.5_RNA		False	20.5	RNA	Respiration
NIL	CT20.5_RNA		False	20.5	RNA	Respiration
NIL	CT20.5_RNA		False	20.5	RNA	Respiration
NCU08947.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU08940.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU06606.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU03559.7	CT20.5_RNA		False	20.5	RNA	Respiration
NIL	CT20.5_RNA		False	20.5	RNA	Respiration
NIL	CT20.5_RNA		False	20.5	RNA	Respiration
NIL	CT20.5_RNA		False	20.5	RNA	Respiration
NIL	CT20.5_RNA		False	20.5	RNA	Respiration
NIL	CT20.5_RNA		False	20.5	RNA	Respiration
NIL	CT20.5_RNA		False	20.5	RNA	Respiration
NCU09477.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU00484.7	CT20.5_RNA	1.848048096156426	False	20.5	RNA	Respiration
NCU00418.7	CT20.5_RNA	1.848048096156426	False	20.5	RNA	Respiration
NCU00160.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU09002.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU03093.7	CT20.5_RNA	1.4383711467890776	False	20.5	RNA	Respiration
NCU02534.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU00969.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU02472.7	CT20.5_RNA	2.0	False	20.5	RNA	Respiration
NCU00670.7	CT20.5_RNA	0.8954715367323469	False	20.5	RNA	Respiration
NCU01859.7	CT20.5_RNA	1.4383711467890776	False	20.5	RNA	Respiration
NCU03156.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU09299.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU09460.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU02280.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU02373.7	CT20.5_RNA	1.848048096156426	False	20.5	RNA	Respiration
NCU01765.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU05009.7	CT20.5_RNA	0.021852399266194308	False	20.5	RNA	Respiration
NCU04781.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU04753.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU03953.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU04074.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU04044.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU05299.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU05221.7	CT20.5_RNA	0.8954715367323458	False	20.5	RNA	Respiration
NCU01360.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU01467.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU08930.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU01169.7	CT20.5_RNA		False	20.5	RNA	Respiration
NCU01142.7	CT20.5_RNA	1.848048096156426	False	20.5	RNA	Respiration
NCU08005.7	CT20.5_RNA	0.38433852467434215	False	20.5	RNA	Respiration
Average	CT20.5_RNA	1.0840309536415587	True	20.5	RNA	Respiration
NCU07953.7	CT20.5_protein		False	20.5	protein	Respiration
NCU02505.7	CT20.5_protein		False	20.5	protein	Respiration
NCU00959.7	CT20.5_protein		False	20.5	protein	Respiration
NCU08336.7	CT20.5_protein		False	20.5	protein	Respiration
NCU07756.7	CT20.5_protein		False	20.5	protein	Respiration
NCU03031.7	CT20.5_protein		False	20.5	protein	Respiration
NCU06211.7	CT20.5_protein		False	20.5	protein	Respiration
NCU04899.7	CT20.5_protein	0.8954715367323469	False	20.5	protein	Respiration
NCU10008.7	CT20.5_protein		False	20.5	protein	Respiration
NCU06695.7	CT20.5_protein		False	20.5	protein	Respiration
NCU06741.7	CT20.5_protein		False	20.5	protein	Respiration
NCU05457.7	CT20.5_protein		False	20.5	protein	Respiration
NCU05689.7	CT20.5_protein		False	20.5	protein	Respiration
NCU05816.7	CT20.5_protein		False	20.5	protein	Respiration
NIL	CT20.5_protein		False	20.5	protein	Respiration
NIL	CT20.5_protein		False	20.5	protein	Respiration
NIL	CT20.5_protein		False	20.5	protein	Respiration
NCU08947.7	CT20.5_protein	1.4383711467890763	False	20.5	protein	Respiration
NCU08940.7	CT20.5_protein		False	20.5	protein	Respiration
NCU06606.7	CT20.5_protein		False	20.5	protein	Respiration
NCU03559.7	CT20.5_protein		False	20.5	protein	Respiration
NIL	CT20.5_protein		False	20.5	protein	Respiration
NIL	CT20.5_protein		False	20.5	protein	Respiration
NIL	CT20.5_protein		False	20.5	protein	Respiration
NIL	CT20.5_protein		False	20.5	protein	Respiration
NIL	CT20.5_protein		False	20.5	protein	Respiration
NIL	CT20.5_protein		False	20.5	protein	Respiration
NCU09477.7	CT20.5_protein		False	20.5	protein	Respiration
NCU00484.7	CT20.5_protein		False	20.5	protein	Respiration
NCU00418.7	CT20.5_protein		False	20.5	protein	Respiration
NCU00160.7	CT20.5_protein		False	20.5	protein	Respiration
NCU09002.7	CT20.5_protein		False	20.5	protein	Respiration
NCU03093.7	CT20.5_protein		False	20.5	protein	Respiration
NCU02534.7	CT20.5_protein		False	20.5	protein	Respiration
NCU00969.7	CT20.5_protein		False	20.5	protein	Respiration
NCU02472.7	CT20.5_protein	0.2806601996613497	False	20.5	protein	Respiration
NCU00670.7	CT20.5_protein		False	20.5	protein	Respiration
NCU01859.7	CT20.5_protein		False	20.5	protein	Respiration
NCU03156.7	CT20.5_protein	0.38433852467434215	False	20.5	protein	Respiration
NCU09299.7	CT20.5_protein		False	20.5	protein	Respiration
NCU09460.7	CT20.5_protein		False	20.5	protein	Respiration
NCU02280.7	CT20.5_protein	0.2806601996613497	False	20.5	protein	Respiration
NCU02373.7	CT20.5_protein		False	20.5	protein	Respiration
NCU01765.7	CT20.5_protein	0.38433852467434215	False	20.5	protein	Respiration
NCU05009.7	CT20.5_protein		False	20.5	protein	Respiration
NCU04781.7	CT20.5_protein		False	20.5	protein	Respiration
NCU04753.7	CT20.5_protein		False	20.5	protein	Respiration
NCU03953.7	CT20.5_protein		False	20.5	protein	Respiration
NCU04074.7	CT20.5_protein	0.8954715367323469	False	20.5	protein	Respiration
NCU04044.7	CT20.5_protein		False	20.5	protein	Respiration
NCU05299.7	CT20.5_protein		False	20.5	protein	Respiration
NCU05221.7	CT20.5_protein	0.2806601996613497	False	20.5	protein	Respiration
NCU01360.7	CT20.5_protein		False	20.5	protein	Respiration
NCU01467.7	CT20.5_protein		False	20.5	protein	Respiration
NCU08930.7	CT20.5_protein		False	20.5	protein	Respiration
NCU01169.7	CT20.5_protein	0.8954715367323469	False	20.5	protein	Respiration
NCU01142.7	CT20.5_protein		False	20.5	protein	Respiration
NCU08005.7	CT20.5_protein		False	20.5	protein	Respiration
Average	CT20.5_protein	0.6372714894798723	True	20.5	protein	Respiration
NCU07953.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU02505.7	CT22.7_RNA	2.0	False	22.7	RNA	Respiration
NCU00959.7	CT22.7_RNA	0.3843385246743412	False	22.7	RNA	Respiration
NCU08336.7	CT22.7_RNA	0.021852399266194644	False	22.7	RNA	Respiration
NCU07756.7	CT22.7_RNA	0.021852399266194644	False	22.7	RNA	Respiration
NCU03031.7	CT22.7_RNA	0.06030737921409191	False	22.7	RNA	Respiration
NCU06211.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU04899.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU10008.7	CT22.7_RNA	1.4383711467890776	False	22.7	RNA	Respiration
NCU06695.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU06741.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU05457.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU05689.7	CT22.7_RNA	1.4383711467890763	False	22.7	RNA	Respiration
NCU05816.7	CT22.7_RNA	1.4383711467890763	False	22.7	RNA	Respiration
NIL	CT22.7_RNA		False	22.7	RNA	Respiration
NIL	CT22.7_RNA		False	22.7	RNA	Respiration
NIL	CT22.7_RNA		False	22.7	RNA	Respiration
NCU08947.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU08940.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU06606.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU03559.7	CT22.7_RNA		False	22.7	RNA	Respiration
NIL	CT22.7_RNA		False	22.7	RNA	Respiration
NIL	CT22.7_RNA		False	22.7	RNA	Respiration
NIL	CT22.7_RNA		False	22.7	RNA	Respiration
NIL	CT22.7_RNA		False	22.7	RNA	Respiration
NIL	CT22.7_RNA		False	22.7	RNA	Respiration
NIL	CT22.7_RNA		False	22.7	RNA	Respiration
NCU09477.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU00484.7	CT22.7_RNA	1.4383711467890776	False	22.7	RNA	Respiration
NCU00418.7	CT22.7_RNA	1.4383711467890776	False	22.7	RNA	Respiration
NCU00160.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU09002.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU03093.7	CT22.7_RNA	0.8954715367323469	False	22.7	RNA	Respiration
NCU02534.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU00969.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU02472.7	CT22.7_RNA	1.848048096156426	False	22.7	RNA	Respiration
NCU00670.7	CT22.7_RNA	0.38433852467434215	False	22.7	RNA	Respiration
NCU01859.7	CT22.7_RNA	0.8954715367323469	False	22.7	RNA	Respiration
NCU03156.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU09299.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU09460.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU02280.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU02373.7	CT22.7_RNA	1.4383711467890776	False	22.7	RNA	Respiration
NCU01765.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU05009.7	CT22.7_RNA	0.06030737921409191	False	22.7	RNA	Respiration
NCU04781.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU04753.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU03953.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU04074.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU04044.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU05299.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU05221.7	CT22.7_RNA	1.4383711467890763	False	22.7	RNA	Respiration
NCU01360.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU01467.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU08930.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU01169.7	CT22.7_RNA		False	22.7	RNA	Respiration
NCU01142.7	CT22.7_RNA	1.4383711467890776	False	22.7	RNA	Respiration
NCU08005.7	CT22.7_RNA	0.06030737921409201	False	22.7	RNA	Respiration
Average	CT22.7_RNA	0.9546981226030042	True	22.7	RNA	Respiration
NCU07953.7	CT22.7_protein		False	22.7	protein	Respiration
NCU02505.7	CT22.7_protein		False	22.7	protein	Respiration
NCU00959.7	CT22.7_protein		False	22.7	protein	Respiration
NCU08336.7	CT22.7_protein		False	22.7	protein	Respiration
NCU07756.7	CT22.7_protein		False	22.7	protein	Respiration
NCU03031.7	CT22.7_protein		False	22.7	protein	Respiration
NCU06211.7	CT22.7_protein		False	22.7	protein	Respiration
NCU04899.7	CT22.7_protein	0.38433852467434215	False	22.7	protein	Respiration
NCU10008.7	CT22.7_protein		False	22.7	protein	Respiration
NCU06695.7	CT22.7_protein		False	22.7	protein	Respiration
NCU06741.7	CT22.7_protein		False	22.7	protein	Respiration
NCU05457.7	CT22.7_protein		False	22.7	protein	Respiration
NCU05689.7	CT22.7_protein		False	22.7	protein	Respiration
NCU05816.7	CT22.7_protein		False	22.7	protein	Respiration
NIL	CT22.7_protein		False	22.7	protein	Respiration
NIL	CT22.7_protein		False	22.7	protein	Respiration
NIL	CT22.7_protein		False	22.7	protein	Respiration
NCU08947.7	CT22.7_protein	1.8480480961564252	False	22.7	protein	Respiration
NCU08940.7	CT22.7_protein		False	22.7	protein	Respiration
NCU06606.7	CT22.7_protein		False	22.7	protein	Respiration
NCU03559.7	CT22.7_protein		False	22.7	protein	Respiration
NIL	CT22.7_protein		False	22.7	protein	Respiration
NIL	CT22.7_protein		False	22.7	protein	Respiration
NIL	CT22.7_protein		False	22.7	protein	Respiration
NIL	CT22.7_protein		False	22.7	protein	Respiration
NIL	CT22.7_protein		False	22.7	protein	Respiration
NIL	CT22.7_protein		False	22.7	protein	Respiration
NCU09477.7	CT22.7_protein		False	22.7	protein	Respiration
NCU00484.7	CT22.7_protein		False	22.7	protein	Respiration
NCU00418.7	CT22.7_protein		False	22.7	protein	Respiration
NCU00160.7	CT22.7_protein		False	22.7	protein	Respiration
NCU09002.7	CT22.7_protein		False	22.7	protein	Respiration
NCU03093.7	CT22.7_protein		False	22.7	protein	Respiration
NCU02534.7	CT22.7_protein		False	22.7	protein	Respiration
NCU00969.7	CT22.7_protein		False	22.7	protein	Respiration
NCU02472.7	CT22.7_protein	0.021852399266194644	False	22.7	protein	Respiration
NCU00670.7	CT22.7_protein		False	22.7	protein	Respiration
NCU01859.7	CT22.7_protein		False	22.7	protein	Respiration
NCU03156.7	CT22.7_protein	0.06030737921409201	False	22.7	protein	Respiration
NCU09299.7	CT22.7_protein		False	22.7	protein	Respiration
NCU09460.7	CT22.7_protein		False	22.7	protein	Respiration
NCU02280.7	CT22.7_protein	0.021852399266194644	False	22.7	protein	Respiration
NCU02373.7	CT22.7_protein		False	22.7	protein	Respiration
NCU01765.7	CT22.7_protein	0.06030737921409201	False	22.7	protein	Respiration
NCU05009.7	CT22.7_protein		False	22.7	protein	Respiration
NCU04781.7	CT22.7_protein		False	22.7	protein	Respiration
NCU04753.7	CT22.7_protein		False	22.7	protein	Respiration
NCU03953.7	CT22.7_protein		False	22.7	protein	Respiration
NCU04074.7	CT22.7_protein	0.38433852467434215	False	22.7	protein	Respiration
NCU04044.7	CT22.7_protein		False	22.7	protein	Respiration
NCU05299.7	CT22.7_protein		False	22.7	protein	Respiration
NCU05221.7	CT22.7_protein	0.021852399266194644	False	22.7	protein	Respiration
NCU01360.7	CT22.7_protein		False	22.7	protein	Respiration
NCU01467.7	CT22.7_protein		False	22.7	protein	Respiration
NCU08930.7	CT22.7_protein		False	22.7	protein	Respiration
NCU01169.7	CT22.7_protein	0.38433852467434215	False	22.7	protein	Respiration
NCU01142.7	CT22.7_protein		False	22.7	protein	Respiration
NCU08005.7	CT22.7_protein		False	22.7	protein	Respiration
Average	CT22.7_protein	0.3541372918229133	True	22.7	protein	Respiration
NCU07953.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU02505.7	CT0.8_RNA	1.8480480961564256	False	0.8	RNA	Respiration
NCU00959.7	CT0.8_RNA	0.8954715367323459	False	0.8	RNA	Respiration
NCU08336.7	CT0.8_RNA	0.06030737921409135	False	0.8	RNA	Respiration
NCU07756.7	CT0.8_RNA	0.06030737921409135	False	0.8	RNA	Respiration
NCU03031.7	CT0.8_RNA	0.38433852467434215	False	0.8	RNA	Respiration
NCU06211.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU04899.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU10008.7	CT0.8_RNA	0.8954715367323467	False	0.8	RNA	Respiration
NCU06695.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU06741.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU05457.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU05689.7	CT0.8_RNA	1.8480480961564256	False	0.8	RNA	Respiration
NCU05816.7	CT0.8_RNA	1.8480480961564256	False	0.8	RNA	Respiration
NIL	CT0.8_RNA		False	0.8	RNA	Respiration
NIL	CT0.8_RNA		False	0.8	RNA	Respiration
NIL	CT0.8_RNA		False	0.8	RNA	Respiration
NCU08947.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU08940.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU06606.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU03559.7	CT0.8_RNA		False	0.8	RNA	Respiration
NIL	CT0.8_RNA		False	0.8	RNA	Respiration
NIL	CT0.8_RNA		False	0.8	RNA	Respiration
NIL	CT0.8_RNA		False	0.8	RNA	Respiration
NIL	CT0.8_RNA		False	0.8	RNA	Respiration
NIL	CT0.8_RNA		False	0.8	RNA	Respiration
NIL	CT0.8_RNA		False	0.8	RNA	Respiration
NCU09477.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU00484.7	CT0.8_RNA	0.8954715367323467	False	0.8	RNA	Respiration
NCU00418.7	CT0.8_RNA	0.8954715367323467	False	0.8	RNA	Respiration
NCU00160.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU09002.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU03093.7	CT0.8_RNA	0.3843385246743418	False	0.8	RNA	Respiration
NCU02534.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU00969.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU02472.7	CT0.8_RNA	1.4383711467890774	False	0.8	RNA	Respiration
NCU00670.7	CT0.8_RNA	0.06030737921409191	False	0.8	RNA	Respiration
NCU01859.7	CT0.8_RNA	0.3843385246743418	False	0.8	RNA	Respiration
NCU03156.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU09299.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU09460.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU02280.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU02373.7	CT0.8_RNA	0.8954715367323467	False	0.8	RNA	Respiration
NCU01765.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU05009.7	CT0.8_RNA	0.38433852467434215	False	0.8	RNA	Respiration
NCU04781.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU04753.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU03953.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU04074.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU04044.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU05299.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU05221.7	CT0.8_RNA	1.8480480961564256	False	0.8	RNA	Respiration
NCU01360.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU01467.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU08930.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU01169.7	CT0.8_RNA		False	0.8	RNA	Respiration
NCU01142.7	CT0.8_RNA	0.8954715367323467	False	0.8	RNA	Respiration
NCU08005.7	CT0.8_RNA	0.021852399266194308	False	0.8	RNA	Respiration
Average	CT0.8_RNA	0.8391327046007733	True	0.8	RNA	Respiration
NCU07953.7	CT0.8_protein		False	0.8	protein	Respiration
NCU02505.7	CT0.8_protein		False	0.8	protein	Respiration
NCU00959.7	CT0.8_protein		False	0.8	protein	Respiration
NCU08336.7	CT0.8_protein		False	0.8	protein	Respiration
NCU07756.7	CT0.8_protein		False	0.8	protein	Respiration
NCU03031.7	CT0.8_protein		False	0.8	protein	Respiration
NCU06211.7	CT0.8_protein		False	0.8	protein	Respiration
NCU04899.7	CT0.8_protein	0.06030737921409191	False	0.8	protein	Respiration
NCU10008.7	CT0.8_protein		False	0.8	protein	Respiration
NCU06695.7	CT0.8_protein		False	0.8	protein	Respiration
NCU06741.7	CT0.8_protein		False	0.8	protein	Respiration
NCU05457.7	CT0.8_protein		False	0.8	protein	Respiration
NCU05689.7	CT0.8_protein		False	0.8	protein	Respiration
NCU05816.7	CT0.8_protein		False	0.8	protein	Respiration
NIL	CT0.8_protein		False	0.8	protein	Respiration
NIL	CT0.8_protein		False	0.8	protein	Respiration
NIL	CT0.8_protein		False	0.8	protein	Respiration
NCU08947.7	CT0.8_protein	2.0	False	0.8	protein	Respiration
NCU08940.7	CT0.8_protein		False	0.8	protein	Respiration
NCU06606.7	CT0.8_protein		False	0.8	protein	Respiration
NCU03559.7	CT0.8_protein		False	0.8	protein	Respiration
NIL	CT0.8_protein		False	0.8	protein	Respiration
NIL	CT0.8_protein		False	0.8	protein	Respiration
NIL	CT0.8_protein		False	0.8	protein	Respiration
NIL	CT0.8_protein		False	0.8	protein	Respiration
NIL	CT0.8_protein		False	0.8	protein	Respiration
NIL	CT0.8_protein		False	0.8	protein	Respiration
NCU09477.7	CT0.8_protein		False	0.8	protein	Respiration
NCU00484.7	CT0.8_protein		False	0.8	protein	Respiration
NCU00418.7	CT0.8_protein		False	0.8	protein	Respiration
NCU00160.7	CT0.8_protein		False	0.8	protein	Respiration
NCU09002.7	CT0.8_protein		False	0.8	protein	Respiration
NCU03093.7	CT0.8_protein		False	0.8	protein	Respiration
NCU02534.7	CT0.8_protein		False	0.8	protein	Respiration
NCU00969.7	CT0.8_protein		False	0.8	protein	Respiration
NCU02472.7	CT0.8_protein	0.06030737921409135	False	0.8	protein	Respiration
NCU00670.7	CT0.8_protein		False	0.8	protein	Respiration
NCU01859.7	CT0.8_protein		False	0.8	protein	Respiration
NCU03156.7	CT0.8_protein	0.021852399266194308	False	0.8	protein	Respiration
NCU09299.7	CT0.8_protein		False	0.8	protein	Respiration
NCU09460.7	CT0.8_protein		False	0.8	protein	Respiration
NCU02280.7	CT0.8_protein	0.06030737921409135	False	0.8	protein	Respiration
NCU02373.7	CT0.8_protein		False	0.8	protein	Respiration
NCU01765.7	CT0.8_protein	0.021852399266194308	False	0.8	protein	Respiration
NCU05009.7	CT0.8_protein		False	0.8	protein	Respiration
NCU04781.7	CT0.8_protein		False	0.8	protein	Respiration
NCU04753.7	CT0.8_protein		False	0.8	protein	Respiration
NCU03953.7	CT0.8_protein		False	0.8	protein	Respiration
NCU04074.7	CT0.8_protein	0.06030737921409191	False	0.8	protein	Respiration
NCU04044.7	CT0.8_protein		False	0.8	protein	Respiration
NCU05299.7	CT0.8_protein		False	0.8	protein	Respiration
NCU05221.7	CT0.8_protein	0.06030737921409135	False	0.8	protein	Respiration
NCU01360.7	CT0.8_protein		False	0.8	protein	Respiration
NCU01467.7	CT0.8_protein		False	0.8	protein	Respiration
NCU08930.7	CT0.8_protein		False	0.8	protein	Respiration
NCU01169.7	CT0.8_protein	0.06030737921409191	False	0.8	protein	Respiration
NCU01142.7	CT0.8_protein		False	0.8	protein	Respiration
NCU08005.7	CT0.8_protein		False	0.8	protein	Respiration
Average	CT0.8_protein	0.26728323042410423	True	0.8	protein	Respiration
NCU07953.7	CT2.9_RNA		False	2.9	RNA	Respiration
NCU02505.7	CT2.9_RNA	1.4383711467890774	False	2.9	RNA	Respiration
NCU00959.7	CT2.9_RNA	1.438371146789077	False	2.9	RNA	Respiration
NCU08336.7	CT2.9_RNA	0.3843385246743407	False	2.9	RNA	Respiration
NCU07756.7	CT2.9_RNA	0.3843385246743407	False	2.9	RNA	Respiration
NCU03031.7	CT2.9_RNA	0.8954715367323469	False	2.9	RNA	Respiration
