Gene	variable	value	Average	CircadianTime	Measurement	PathwayClass
NCU03738.7	CT12.0_protein	0.895471536732	False	12.0	protein	Translation Proteins
NCU03703.7	CT12.0_protein	0.895471536732	False	12.0	protein	Translation Proteins
NCU00103.7	CT12.0_protein	1.84804809616	False	12.0	protein	Translation Proteins
NCU08552.7	CT12.0_protein	1.84804809616	False	12.0	protein	Translation Proteins
NCU06469.7	CT12.0_protein	1.84804809616	False	12.0	protein	Translation Proteins
NCU08389.7	CT12.0_protein	0.7580781044	False	12.0	protein	Translation Proteins
NCU09089.7	CT12.0_protein	0.895471536732	False	12.0	protein	Translation Proteins
NCU01966.7	CT12.0_protein	0.7580781044	False	12.0	protein	Translation Proteins
NCU07182.7	CT12.0_protein	0.0603073792141	False	12.0	protein	Translation Proteins
NCU07560.7	CT12.0_protein	0.0218523992662	False	12.0	protein	Translation Proteins
NCU01485.7	CT12.0_protein	1.84804809616	False	12.0	protein	Translation Proteins
NCU02181.7	CT12.0_protein	0.0218523992662	False	12.0	protein	Translation Proteins
NCU08500.7	CT12.0_protein	0.7580781044	False	12.0	protein	Translation Proteins
NCU04331.7	CT12.0_protein	0.0603073792141	False	12.0	protein	Translation Proteins
NCU02075.7	CT12.0_protein	1.84804809616	False	12.0	protein	Translation Proteins
NCU04779.7	CT12.0_protein	0.7580781044	False	12.0	protein	Translation Proteins
NCU08299.7	CT12.0_protein	1.43837114679	False	12.0	protein	Translation Proteins
NCU01474.7	CT12.0_protein	1.84804809616	False	12.0	protein	Translation Proteins
NCU08893.7	CT12.0_protein	0.7580781044	False	12.0	protein	Translation Proteins
NCU04138.7	CT12.0_protein	1.84804809616	False	12.0	protein	Translation Proteins
NCU09109.7	CT12.0_protein	0.7580781044	False	12.0	protein	Translation Proteins
NCU06226.7	CT12.0_protein	0.7580781044	False	12.0	protein	Translation Proteins
NCU07562.7	CT12.0_protein	0.895471536732	False	12.0	protein	Translation Proteins
NCU07829.7	CT12.0_protein	0.7580781044	False	12.0	protein	Translation Proteins
NCU00706.7	CT12.0_protein	0.7580781044	False	12.0	protein	Translation Proteins
NCU09475.7	CT12.0_protein	0.0603073792141	False	12.0	protein	Translation Proteins
NCU06786.7	CT12.0_protein	1.84804809616	False	12.0	protein	Translation Proteins
NCU05890.7	CT12.0_protein	1.84804809616	False	12.0	protein	Translation Proteins
NCU06768.7	CT12.0_protein	1.84804809616	False	12.0	protein	Translation Proteins
