$Gene	0h	2h	4h	6h	8h	10h	12h	14h	16h	18h	20h
NCU07585.7	0.307017488691	0.0302698783093	0.0482269443388	0.355431466038	0.858522819523	1.40460962686	1.82773402796	1.99930690622	1.86718661062	1.47152500209	0.932565149998
NCU08643.7	0.0218523992662	0.0603073792141	0.384338524674	0.895471536732	1.43837114679	1.84804809616	2.0	1.84804809616	1.43837114679	0.895471536732	0.384338524674
NCU00775.7	0.307017488691	0.0302698783093	0.0482269443388	0.355431466038	0.858522819523	1.40460962686	1.82773402796	1.99930690622	1.86718661062	1.47152500209	0.932565149998
NCU04963.7	1.99891711134	1.8717844137	1.47971311325	0.94185517109	0.421667663832	0.0772375556446	0.0132384678874	0.249119967019	0.713196767289	1.26443416204	1.73530900806
NCU06870.7	0.307017488691	0.0302698783093	0.0482269443388	0.355431466038	0.858522819523	1.40460962686	1.82773402796	1.99930690622	1.86718661062	1.47152500209	0.932565149998
NCU09810.7	0.574220708435	1.11840396831	1.62660381136	1.94437637024	1.97514935431	1.70957073654	1.22835087011	0.677734304769	0.225055511296	0.00788529868552	0.0922225214671
NCU09896.7	0.307017488691	0.0302698783093	0.0482269443388	0.355431466038	0.858522819523	1.40460962686	1.82773402796	1.99930690622	1.86718661062	1.47152500209	0.932565149998
NCU02677.7	1.97514935431	1.94437637024	1.62660381136	1.11840396831	0.574220708435	0.159433396504	9.74759906958e-05	0.144635739839	0.549122459311	1.0906325802	1.60459911486
NCU07281.7	0.0218523992662	0.0603073792141	0.384338524674	0.895471536732	1.43837114679	1.84804809616	2.0	1.84804809616	1.43837114679	0.895471536732	0.384338524674
NCU00461.7	0.00182985389577	0.12146063576	0.50808287562	1.04420060265	1.56688559823	1.91729190198	1.98892970396	1.76002800338	1.30015089862	0.749056792884	0.274225283308
NCU02954.7	1.68284886688	1.96622632199	1.95596391876	1.65518044061	1.15528513184	0.608198080218	0.18018112388	0.00131024560874	0.125944986395	0.516208373945	1.05349787878
NCU03176.7	0.307017488691	0.0302698783093	0.0482269443388	0.355431466038	0.858522819523	1.40460962686	1.82773402796	1.99930690622	1.86718661062	1.47152500209	0.932565149998
NCU08384.7	0.0218523992662	0.0603073792141	0.384338524674	0.895471536732	1.43837114679	1.84804809616	2.0	1.84804809616	1.43837114679	0.895471536732	0.384338524674
NCU04352.7	1.68284886688	1.96622632199	1.95596391876	1.65518044061	1.15528513184	0.608198080218	0.18018112388	0.00131024560874	0.125944986395	0.516208373945	1.05349787878
NCU02430.7	0.830937189948	0.334335381462	0.0400315851913	0.0374658454408	0.32741790029	0.821770216223	1.37028724209	1.80627256515	1.99722858562	1.88512304179	1.50402523529
NCU00261.7	0.307017488691	0.0302698783093	0.0482269443388	0.355431466038	0.858522819523	1.40460962686	1.82773402796	1.99930690622	1.86718661062	1.47152500209	0.932565149998
NCU02193.7	1.85294399739	1.44671838928	0.904733361701	0.391700228251	0.0635317116505	0.0199594736576	0.274225283308	0.749056792884	1.30015089862	1.76002800338	1.98892970396
NCU05731.7	1.41310442982	0.867743609743	0.362576010251	0.0511239883555	0.0280389994215	0.300336659487	0.785264672833	1.33545156975	1.78369345733	1.99376791916	1.90183252641
NCU04277.7	0.830937189948	0.334335381462	0.0400315851913	0.0374658454408	0.32741790029	0.821770216223	1.37028724209	1.80627256515	1.99722858562	1.88512304179	1.50402523529
NCU02797.7	0.0218523992662	0.0603073792141	0.384338524674	0.895471536732	1.43837114679	1.84804809616	2.0	1.84804809616	1.43837114679	0.895471536732	0.384338524674
NCU04221.7	0.139850852105	0.540833546613	1.08135867467	1.5971585917	1.93147973893	1.98272064671	1.73530900806	1.26443416204	0.713196767289	0.249119967018	0.0132384678874
NCU02450.7	0.830937189948	0.334335381462	0.0400315851913	0.0374658454408	0.32741790029	0.821770216223	1.37028724209	1.80627256515	1.99722858562	1.88512304179	1.50402523529
NCU06112.7	1.97514935431	1.94437637024	1.62660381136	1.11840396831	0.574220708435	0.159433396504	9.74759906958e-05	0.144635739839	0.549122459311	1.0906325802	1.60459911486
NCU00409.7	1.97514935431	1.94437637024	1.62660381136	1.11840396831	0.574220708435	0.159433396504	9.74759906958e-05	0.144635739839	0.549122459311	1.0906325802	1.60459911486
NCU01119.7	0.0218523992662	0.0603073792141	0.384338524674	0.895471536732	1.43837114679	1.84804809616	2.0	1.84804809616	1.43837114679	0.895471536732	0.384338524674
NCU09111.7	1.99891711134	1.8717844137	1.47971311325	0.94185517109	0.421667663832	0.0772375556446	0.0132384678874	0.249119967019	0.713196767289	1.26443416204	1.73530900806
